"id","text","author_username","author_id","created_at","like_count","reply_count","retweet_count","quote_count","bookmark_count","impression_count","lang","conversation_id","hashtags","mentions","x_fetched_at"
"1960902968380907572","Meksiko baru bangun 31 rumah sakit lagaknya udah kayak bangun negara aja, contoh lah Indonesia yang berani menganggarkan Makan Bergizi Gratis untuk 82.9 juta siswa dari anggaran pendidikan 😎😎😎","KemenperinRI","1030789552867139584","2025-08-28 03:11:14","12","0","0","0","1","397","in","1960902968380907572","[]","[]","2025-09-14 00:02:31"
"1961801423471177911","@M45Broo_ TAPI KAN ADA MAKAN BERGIZI GRATIS, OOM","jokoprabowo88","1916319053599412226","2025-08-30 14:41:22","0","0","0","0","0","205","in","1961744928385712421","[]","[""@M45Broo_""]","2025-09-13 12:16:29"
"1973340097560060040","Menteri Hak Asasi Manusia (HAM) Natalius Pigai menegaskan program Makan Bergizi Gratis (MBG) yang digagas pemerintahan Presiden Prabowo Subianto dan Wakil Presiden Gibran Rakabuming Raka telah berjalan baik. Dari total sekira 31 juta penerima manfaat, hanya tercatat deviasi atau penyimpangan 0,0017 persen.

“Secara keseluruhan, sesungguhnya 99% pelaksanaan makan bergisi gratis sampai pada hari ini berhasil. Yang deviasi atau penyimpangan itu hanya 0,0017%. Jadi 99,99% makan bergizi gratis di Indonesia yang baru seumur jagung termasuk berhasil sampai pada hari ini,” kata Pigai saat konferensi pers di Kementerian HAM, Jakarta Selatan, Rabu 1 Oktober 2025.

Meski capaian itu dinilai luar biasa, Pigai mengakui program ini masih butuh pemantapan, revitalisasi, pengawasan, peningkatan keterampilan, hingga rekrutmen tenaga terampil agar keberlangsungan MBG semakin optimal.

“Diharapkan perlu ada pemantapan, perlu ada revitalisasi, perlu ada pengawasan, perlu ada peningkatan skills, perlu ada rekrutmen, tenaga-tenaga terampil yang nanti bisa ikut memberi kontribusi di dalam pelaksanaan makan bergizi gratis untuk masa yang akan datang,” tutur Pigai.

***

Asep Bidin Rosidin/PRMN","pikiran_rakyat","58880688","2025-10-01 10:51:56","0","1","0","0","0","478","in","1973340097560060040","[]","[]","2025-10-02 14:08:35"
"1962144461322133580","@thinkboutcheol that adidas terex haha, kayaknya mereka yang perlu makan bergizi gratis for their brain biar berkembang, setan juga minder liat kelakuan lo orang","coeca1ne","1403488092695138313","2025-08-31 13:24:29","1","0","0","0","0","429","in","1961931648771281284","[]","[""@thinkboutcheol""]","2025-09-13 16:52:01"
"1962779044510158862","And prabowo chose to spend money on ridiculous program like MBG (makan bergizi gratis) instead of naikkan gaji guru or something. We’re so tired guys really 🫩","aeongiee","1052002360937992193","2025-09-02 07:26:05","30","1","3","0","0","1161","en","1962779044510158862","[]","[]","2025-09-13 11:59:19"
"1963933395064668420","@perupadata Bahaya sih kalau perimbangannya korupsi. Yang bikin program Makan Bergizi Gratis suatu saat bisa juga dong diciduk kalau programnya gak jalan.

Belum lagi Food Estate.","IndoBebasKKN","58707803","2025-09-05 11:53:04","2","0","0","0","1","389","in","1963582965914468761","[]","[""@perupadata""]","2025-09-13 16:49:04"
"1958890894993891786","Menteri Keuangan Sri Mulyani mengoreksi anggaran pendidikan di APBN 2026. Besaran alokasi  Makan Bergizi Gratis (MBG) yang sebelumnya mencapai 44 persen dari total Anggaran Pendidikan senilai Rp757,8 triliun, turun hingga 29 persen sebesar Rp223,6 triliun. Sementara, alokasi anggaran untuk tunjangan bagi guru serta dosen naik Rp96 triliun.

Meski alokasinya turun, porsi anggaran untuk MBG tetap Rp335 triliun. Kekurangannya diambil dari anggaran kesehatan Rp24,7 triliun, anggaran fungsi ekonomi Rp19,7 triliun, serta anggaran cadangan Rp67 triliun.

Baca selengkapnya https://t.co/iRusvM0miK

-

Selengkapnya kunjungi website dengan klik link di bio atau download aplikasi di AppStore dan Google Play Store.

#InilahNews #AnggaranPendidikan #APBN2026 #Inilahcom #titiktengah #titikcerah","inilahdotcom","46693036","2025-08-22 13:55:58","0","0","0","0","0","223","in","1958890894993891786","[""#InilahNews"",""#AnggaranPendidikan"",""#APBN2026"",""#Inilahcom"",""#titiktengah"",""#titikcerah""]","[]","2025-08-25 05:34:01"
"1959883640432652462","@ardisatriawan korban jadi berkurang ✅
nambah korban baru ✅

MBG :
• Makan Bergizi Gratis ❎
• Makan Beracun Gratis ✅ https://t.co/ceGynxUJmn","mbadog_","1677842828670697472","2025-08-25 07:40:47","141","7","7","1","3","9383","in","1959863365347705167","[]","[""@ardisatriawan""]","2025-08-29 23:35:09"
"1965757479532519647","@txtdrimedia Program makan bergizi gratis perkuat ekonomi UMKM lokal https://t.co/6uSXt5ncC0","Kanzia_92","1047153853","2025-09-10 12:41:19","2","0","0","0","1","327","in","1965731997898166469","[]","[""@txtdrimedia""]","2025-09-13 16:10:36"
"1972847679991697761","Program Makan Bergizi Gratis (MBG) yang dimaksudkan memberikan akses makanan bergizi, justru meracuni. Murid diberikan makanan basi. Program ini juga bias gender, sejumlah laporan sebut relawan dapur sempat tak dibayar. Keterlibatan militer sangat kental sejak hulu hingga hilir. 

https://t.co/AjvxJrkoCt

Tim Edisi Khusus 
Koordinator: Luthfi Maulana Adhari
Peliput: Anita Dhewy dan Luthfi Maulana Adhari
Riset & Pemetaan: Luthfi Maulana Adhari
Editor: Luviana Ariyanti

Liputan ini merupakan bagian dari Edisi Khusus https://t.co/7M6NyBtoFY edisi September 2025 yang menyajikan reportase dan jurnalisme data gender terkait Program Makan Bergizi Gratis (MBG) yang dicanangkan oleh Presiden RI, Prabowo Subianto, sejak Januari 2025.

#EdisiKhususKondeco #MakanBergiziGratis #OkeGasAwasiRezimPrabowo","konde_co","1269826533096448001","2025-09-30 02:15:15","28","1","14","0","3","688","in","1972847679991697761","[""#EdisiKhususKondeco"",""#MakanBergiziGratis"",""#OkeGasAwasiRezimPrabowo""]","[]","2025-09-30 17:13:33"
"1959962142615994426","@ardisatriawan Makan Bergizi Gratis kok endingnya masuk IGD massal? 🤦‍♂️
Ini bukan sekadar “keracunan”, tapi bukti bobroknya sistem pengawasan makanan publik.
Jangan-jangan program cuma ngejar pencitraan, tapi nyawa rakyat dikorbankan!
#KeracunanMBG #Sleman","unyunyum","1951122799915155456","2025-08-25 12:52:43","1","1","0","0","0","172","in","1959863365347705167","[""#KeracunanMBG"",""#Sleman""]","[""@ardisatriawan""]","2025-08-28 15:16:24"
"1969016467682193731","🔴LIVE NOW
🎬: https://t.co/VWRSwj7w2s

SAATNYA KITA BICARA SOAL PROGRAM MAKAN BERGIZI GRATIS, APA PERLU DIBERHENTIKAN ATAU DIEVALUASI???","tilehopper","1249662133916192768","2025-09-19 12:31:23","10","0","3","0","0","1620","in","1969016467682193731","[]","[]","2025-10-24 07:13:10"
"1971085551328690547","Ratusan Siswa SMP di Rembang Diduga Keracunan Massal Usai Santap Makan Bergizi Gratis https://t.co/AbSNBbhR3S","arrahmah","43872781","2025-09-25 05:33:11","6","0","5","0","0","595","in","1971085551328690547","[]","[]","2025-09-27 11:05:36"
"1971013231679524887","teledor katanya der

Kepala Badan Gizi Nasional (BGN), Dadan Hindayana, menganggap kasus keracunan massal yang menimpa ratusan pelajar di Kecamatan Cipongkor, Bandung Barat, sebagai sebuah ""keteledoran"". Hal ini disampaikannya setelah meninjau langsung lokasi dapur program Makan Bergizi Gratis (MBG) di wilayah tersebut.

""Kondisinya sebenarnya bagus, hanya mungkin ada keteledoran,"" kata Dadan saat menjenguk para korban. la menduga insiden ini disebabkan oleh banyak Satuan Pelayanan Pemenuhan Gizi (SPPG) yang baru beroperasi dan belum terbiasa mengolah makanan dalam jumlah besar.

Dadan menambahkan, seharusnya SPPG baru memulai dengan skala kecil, melayani satu atau dua sekolah terlebih dahulu sebelum melayani dalam jumlah besar. ""Sepertinya yang (SPPG) ini dia berusaha untuk dalam jumlah besar di awal. Jadi itu ada kesalahan teknis,"" jelasnya.

Sebagai langkah antisipasi, Dadan menginstruksikan agar makanan diolah tidak lebih dari 4-5 jam sebelum disajikan. la juga menekankan pentingnya menggunakan bahan baku berkualitas dari pemasok yang terpercaya.

Meskipun terjadi insiden, Dadan mengapresiasi kesigapan petugas dalam menangani korban dan meminta seluruh wilayah lain untuk mempersiapkan posko penanganan serupa. la mencatat bahwa rata-rata korban mengalami gejala pusing dan mual, yang menurutnya adalah indikasi dari ""salah konsumsi.""

Source: CNN Indonesia","Jateng_Twit","785145642","2025-09-25 00:45:48","108","13","9","4","3","13722","in","1971010542895771731","[]","[]","2025-09-25 14:16:53"
"1972281114166534653","Dewan Pers mendorong Biro Pers Istana memberi penjelasan terkait pencabutan ID Card wartawan CNN Indonesia, Diana Valencia. Ketua Dewan Pers Komaruddin Hidayat mengingatkan agar semua pihak menjunjung tinggi kemerdekaan pers sesuai UU Nomor 40 Tahun 1999.

Mereka meminta akses liputan jurnalis CNN segera dipulihkan agar tidak menghambat tugas jurnalistik di Istana. Dewan Pers juga menegaskan kasus serupa tak boleh terulang demi menjaga iklim kebebasan pers di Indonesia.

AJI Jakarta dan LBH Pers mengecam pencabutan ID tersebut yang terjadi usai pertanyaan DV kepada Presiden Prabowo tentang program Makan Bergizi Gratis (MBG). Mereka menilai tindakan itu melanggar UU Pers serta hak publik untuk memperoleh informasi.

AJI dan LBH Pers mendesak pengembalian ID Pers Istana, meminta evaluasi pejabat Biro Pers, serta menegaskan kerja jurnalis dilindungi undang-undang. PWI Pusat juga menyatakan keprihatinan, menyebut pencabutan itu berpotensi menghambat kemerdekaan pers dan bertentangan dengan UUD 1945 serta UU Pers.

Ketua Umum PWI Akhmad Munir menekankan, pertanyaan di luar agenda tidak bisa dijadikan alasan pembatasan. Ia mendorong Biro Pers Istana segera memberi klarifikasi resmi, karena menjaga kemerdekaan pers berarti menjaga demokrasi.

📸: Dok. kumparan/Luthfi Human. 

Follow WhatsApp Channel kumparan untuk dapat Informasi terpercaya dikirim langsung ke WhatsApp kamu. Ketik https://t.co/LTFgN0m78w di browser kamu sekarang, agar bisa share informasi tanpa ragu. 

#newsupdate #update #news #oneliner #wartawan #jurnalis #istana #dewanpers #pencabutanid #prabowo #info #infoterkini #berita #beritaterkini #bicarafaktalewatberita #kumparan","kumparan","759692754985242625","2025-09-28 12:43:55","1206","56","553","31","48","67251","in","1972281114166534653","[""#newsupdate"",""#update"",""#news"",""#oneliner"",""#wartawan"",""#jurnalis"",""#istana"",""#dewanpers"",""#pencabutanid"",""#prabowo"",""#info"",""#infoterkini"",""#berita"",""#beritaterkini"",""#bicarafaktalewatberita"",""#kumparan""]","[]","2025-09-29 02:22:07"
"1973543955188031820","Anggota DPR RI Irma Suryani Chaniago mengusulkan agar nama Makan Bergizi Gratis (MBG) diubah jadi Makan Bergizi tanpa pakai kata 'gratis' karena konotasinya dinilai negatif https://t.co/15s4aRYWwM","txtdrimedia","1300484934449000448","2025-10-02 00:22:00","209","103","29","22","16","23825","in","1973543955188031820","[]","[]","2025-10-03 08:12:02"
"1962317338122060208","@CurutBengak Jujur udah masuk usia kepala 4 baru liat demo yang kekbeginian.
Amang mantap rezim Makan Bergizi Gratis (MBG) ini😀","hawaveg95500","1962122476202369024","2025-09-01 00:51:26","0","0","0","0","0","108","in","1961897621192397297","[]","[""@CurutBengak""]","2025-09-14 03:26:11"
"1958671106711462113","Selamat pagi para beban negara!

Siap untuk kerja keras hari ini?

Menu sudah disiapkan untuk keluarga beban negara:

1) Ayah bekerja dengan UMR pas-pasan gak cukup untuk hidup.

2) Karena masih kurang, kerja jadi ojol, dengan hak-haknya disunat aplikator.

3) Ibu harus bantu demi keluarga survive, gak cukup.

4) Jadi guru honorer, ratusan ribu sebulan. Kata Menteri, ""Apakah semua harus ditanggung negara?""

5) Kakak baru masuk kuliah, dapet UKT tinggi, gak dapet KIPK. Katanya total penghasilan keluarga udah di atas batas miskin.

6) Batas miskinnya udah dibikin 20 ribu sehari, kata BPS, biar gak banyak yang miskin.

7) Adik sekolah, Ayah Ibu gak siapin sarapan, udah berangkat kerja dua-duanya.

8) Tapi tenang, di sekolah ada Makan Bergizi Gratis. Setengah anggaran pendidikan.

9) Tapi siangnya adik pucat, dibawa pulang sama Bu Guru. Keracunan katanya.

10) Dibawa ke rumah sakit, tapi BPJS gak terurus, ribet urus administrasi. Adik makin pucat.

Dasar kalian beban negara.

Oh kalian udah terima penghasilan kalian?

Jangan lupa pajak penghasilan.

Jangan cuma jadi beban negara.","ardisatriawan","170542374","2025-08-21 23:22:36","2734","73","1119","27","151","55127","in","1958671106711462113","[]","[]","2025-08-23 11:21:03"
"1970820809682989177","Menteri Koordinator Bidang Pemberdayaan Masyarakat Muhaimin Iskandar atau Cak Imin memastikan program makan bergizi gratis (MBG) tidak akan dihentikan.

Klik untuk baca: https://t.co/DEzjV7O9dA

| #MakanBergiziGratis #CakImin https://t.co/HoNXJciLcZ","kompascom","23343960","2025-09-24 12:01:11","208","332","91","108","16","67836","in","1970820809682989177","[""#MakanBergiziGratis"",""#CakImin""]","[]","2025-09-29 23:20:49"
"1972497435164606516","Pemerintah menyiapkan sejumlah langkah usai Kejadian Luar Biasa (KLB) pelaksanaan Makan Bergizi Gratis (MBG) yang membuat ribuan siswa keracunan di beberapa wilayah dalam beberapa waktu terakhir.

Baca di sini: https://t.co/N28szs1YiW

/ #MakanBergiziGratis https://t.co/w0sEP53Qz7","kompascom","23343960","2025-09-29 03:03:30","7","4","5","2","0","2816","in","1972497435164606516","[""#MakanBergiziGratis""]","[]","2025-09-30 14:16:22"
"1961296270427131977","Korban Keracunan Program Makan Bergizi Gratis di Lebong Bengkulu Tembus 281 Anak, RSUD Kewalahan https://t.co/aHzs7v7Ax8","arrahmah","43872781","2025-08-29 05:14:04","12","0","6","0","0","484","in","1961296270427131977","[]","[]","2025-08-29 17:17:44"
"1966472797317677455","Menteri Agama (Menag) RI Nasaruddin Umar menyebut bahwa program Makan Bergizi Gratis (MBG) yang digagas Presiden Prabowo Subianto adalah program mulia. 

Baca selengkapnya 👇
https://t.co/2HmQjNkWvn

~LL #Menag #MBG https://t.co/XU0weBUmhi","kompascom","23343960","2025-09-12 12:03:44","14","24","3","17","4","7423","in","1966472797317677455","[""#Menag"",""#MBG""]","[]","2025-09-16 05:09:59"
"1970806096026857517","Situasi Kantor Kecamatan Cipongkor, Kabupaten Bandung Barat, yang dijadikan posko kesehatan, dipenuhi siswa korban keracunan Makan Bergizi Gratis (MBG), Rabu, 24 September 2025.

 Diketahui hari ini kasus keracunan MBG kembali terjadi di Cipongkor, yang menimpa sejumlah siswa SMK Karya Perjuangan.

 Terlihat sejumlah ambulans tak henti-hentinya berdatangan membawa korban baru dan mengantar korban yang dirujuk ke rumah sakit. Video dari @ayobandung_official","Jateng_Twit","785145642","2025-09-24 11:02:43","818","73","407","29","29","28110","in","1970806096026857517","[]","[""@ayobandung_official""]","2025-10-07 23:31:50"
"1956507075598835858","@endar82 @adriansugan @tempodotco Menurut data resmi Setneg hingga 15 Agustus 2025, program Makan Bergizi Gratis telah menjangkau 20 juta penerima manfaat sejak diluncurkan pada 6 Januari 2025, termasuk anak sekolah, balita, ibu hamil, dan menyusui. Angka ini mencapai target awal pemerintah.","grok","1720665183188922368","2025-08-16 00:03:31","0","1","0","0","0","36","in","1956249498159591719","[]","[""@endar82"",""@adriansugan"",""@tempodotco""]","2025-08-31 18:31:26"
"1957088932035727849","JUST IN: Anggaran pendidikan Indonesia tahun 2025 dilaporkan mencapai Rp757,8 triliun, dengan 44 persen dialokasikan untuk program Makan Bergizi Gratis. https://t.co/AVuP7BI5JG","unexplnd","1263883341423656966","2025-08-17 14:35:37","7","1","1","0","2","1090","in","1957088932035727849","[]","[]","2025-08-25 14:39:56"
"1964932314171060697","Kepala BPJPH, Haikal Hassan, menegaskan pihaknya akan terbang ke China untuk memeriksa langsung food tray atau wadah makan dalam program Makan Bergizi Gratis (MBG) yang diduga mengandung lemak babi. Menurutnya, langkah ini diambil agar isu tersebut tidak hanya ditanggapi sebagai rumor atau hoaks, melainkan diverifikasi melalui audit menyeluruh. BPJPH juga berkomitmen melakukan sertifikasi halal, bukan hanya untuk makanan, tapi juga dapur, menu, serta peralatan yang digunakan dalam program MBG.

Haikal menambahkan bahwa jaminan halal akan mencakup semua aspek, termasuk sertifikasi halal bagi dapur penyedia dan penunjukan penyelia halal. Hal ini menjadi bagian dari sinergi BPJPH dengan Badan Gizi Nasional (BGN) dalam menjamin pemenuhan gizi nasional yang sesuai standar halal. Dengan demikian, kepastian halal tidak hanya melekat pada makanan yang dikonsumsi, melainkan juga peralatan penunjangnya.

Sementara itu, Kepala BGN Dadan Handayana menjelaskan bahwa penggunaan food tray impor dari China dilakukan karena produksi dalam negeri belum mencukupi kebutuhan program MBG. Kapasitas produksi dalam negeri hanya sekitar 10 juta tray per bulan, sementara kebutuhan mencapai 70 juta tray tambahan hingga akhir tahun. Ia memastikan ke depan BGN akan melakukan pengadaan food tray untuk wilayah 3T dengan memprioritaskan produk dalam negeri, melibatkan BPJPH, BPOM, serta Kementerian Perindustrian untuk sertifikasi halal, higienitas, dan SNI.

📸: Dok. Antara.

Jaga Indonesia lewat fakta sebuah gerakan kolaboratif untuk mendorong masyarakat lebih kritis, bijak, dan selalu berpegang pada fakta dalam menyikapi isu-isu serta persoalan bangsa. Seluruh masyarakat indonesia harus berperan aktif menjaga Indonesia dari berbagai sisi, mulai dari ekonomi, politik, pendidikan, pangan, energi, lingkungan, hingga kebudayaan.

Mari bersama jaga Indonesia lewat fakta.

#bisnisupdate #update #bisnis #oneliner #makanbergizigratis #mbg #bpjph #halal #bgn #foodtray #china #produkhalal #info #infoterkini #berita #beritaterkini #jagaindonesia #bicarafaktalewatberita #kumparan #JagaIndonesiaLewatFakta","kumparan","759692754985242625","2025-09-08 06:02:25","150","214","36","114","26","98949","in","1964932314171060697","[""#bisnisupdate"",""#update"",""#bisnis"",""#oneliner"",""#makanbergizigratis"",""#mbg"",""#bpjph"",""#halal"",""#bgn"",""#foodtray"",""#china"",""#produkhalal"",""#info"",""#infoterkini"",""#berita"",""#beritaterkini"",""#jagaindonesia"",""#bicarafaktalewatberita"",""#kumparan"",""#JagaIndonesiaLewatFakta""]","[]","2025-09-16 12:59:33"
"1967431022833991837","Presiden Prabowo Subianto menyetujui usulan program Makan Bergizi Gratis (MBG) juga berlaku untuk para guru.

Baca di sini: https://t.co/Z2anvhSuhY

~TA #MakanBergiziGratis #Prabowo #Guru https://t.co/4J5tSikSw7","kompascom","23343960","2025-09-15 03:31:23","274","223","75","380","35","248285","in","1967431022833991837","[""#MakanBergiziGratis"",""#Prabowo"",""#Guru""]","[]","2025-09-16 18:32:03"
"1979198282221129742","Halo minn, permisi saya bukan orang jogja tapi kuliah di jogja dan kebetulan hari ini pulkam kemudian jemput adik yg sekolah SD kelas 3, terus tadi dapat itu yg katanya Paket MBG kering untuk besok (karena hari sabtu libur jadi diganti dengan paket makanan kering seperti itu, kalau salah mohon koreksi). Awalnya saya kaget ternyata hari libur juga dapat MBG(saya merasa ini baik, karena saat siswa libur juga diperhatikan), namun pas melihat isinya langsung terpikir, berapa harga per porsi paket MBG kering ini? kok isinya seperti ini? Yang jadi keresahan saya, 1. Saya sudah mencari informasi tentang MBG terutama HARGA Paket MBG kering untuk hari libur seperti itu namus SANGAT SUSAH MENDAPAT INFORMASI dari tempat resmi, hanya dari berita2 yang tidak tahu benar atau salah, padahal saya sudah mencari sekitar 1 jam di Google, Media sosial seperti IG, Facebook, Tiktok tapi gak nemu yg meyakinkan, dan hasil yg saya dapat dari kebanyakan sumber sepertinya paket MBG harga per porsi yaitu Rp10.000

Tetapi ada yang membahas harganya dipotong jadi Rp6.500, kemudian ada yg membantah kalau tidak benar, entahlah saya pusing sendiri. 2. Kemudian keresahan saya yg kedua, kalau benar harga per porsi Rp10.000 itu isinya sudah saya hitung dan total yang harganya Rp7.875, padahal ini adalah harga yang ada dipasaran, TENTUNYA DAPUR MBG MENDAPAT HARGA GROSIR/LEBIH MURAH DARI SUPPLIER, KAN BELI DALAM JUMLAH BANYAK? tapi kenyataannya kok seperti itu,. 3. Kemudian keresahan saya yg ketiga, Apakah ini yang dinamakan MAKAN BERGIZI? dimana isi dari makanan tersebut ada gula yang banyak (total ada sekitar 20gram gula), sebenarnya baik ada telur tapi untuk En*rgen dan Biskuit itu saya rasa masih banyak makanan yang jauh lebih baik dari itu, ditambah JERUKNYA KECIL DAN HIJAU(KECUT), masa tega anak kecil disuruh makan jeruk seperti itu? Akhirnya jeruknya saya makan dan sangat kecut sampai bisa bikin batuk!!

Sebenarnya saya sudah menahan keresahan saya tentang program MBG ini, saya berusaha menilai secara OBJEKTIF tetapi ini sudah keterlaluan, bahkan dari berita yg ada banyak yg keracunan, LUAR BIASA sekali, kemudian banyak sekali kecurigaan tentang program ini (Langsung saja saya sebut KORUPSI) Karena TIDAK TRANSPARAN, mencari informasi tentang harga per porsi MBG saja susah, Hasil akhir yang didapat siswa jauh dari kata BERGIZI, mohon untuk admin merapi_uncover besar harapan saya pesan ini dapat tersampaikan kepada PEMERINTAH dan masyarakat bisa mengetahui fakta yang ada ini. Karena saya juga bingung mau mengadukan masalah ini bagaimana, saya tidak memiliki kekuatan dan hanya lewat tempat seperti merapi uncover ini suara masyarakat kecil seperti saya setidaknya bisa sedikit terlihat.. mohon nama saya disamarkan/anonim, terimakasih banyak minn🙏

izin menambahkan min, Makan Bergizi Gratis ini sejatinya tidak gratis karena menggunakan uang negara yang juga uang rakyat, berasal dari pajak dan pendapatan negara dan seharusnya digunakan untuk kepentingan rakyat, jangan sampai disalahgunakan untuk kepentingan pribadi","merapi_uncover","1279804428724211712","2025-10-17 14:50:16","289","38","53","11","25","37838","in","1979198282221129742","[]","[]","2025-10-18 05:10:56"
"1969232860055028192","Istana melalui Menteri Sekretaris Negara (Mensesneg) Prasetyo Hadi menyampaikan permohonan maaf atas serangkaian kasus keracunan makanan dalam program Makan Bergizi Gratis (MBG) di beberapa daerah.

""Atas nama pemerintah dan mewakili Badan Gizi Nasional, kami memohon maaf karena terjadi beberapa kali kasus (keracunan makanan) di sejumlah daerah,"" katanya.

""Itu bukan sesuatu yang diharapkan, apalagi disengaja,"" katanya saat konferensi pers di Istana Kepresidenan, Jakarta.

Lebih lanjut, ia menegaskan pemerintah tengah menempuh berbagai langkah untuk merespons kasus keracunan makanan program MBG yang menimpa sejumlah penerima manfaat program gizi.

Ramadhan D Waluya/PR

Selengkapnya di https://t.co/ahkZ7MS3Sc","pikiran_rakyat","58880688","2025-09-20 02:51:15","0","2","0","0","0","735","in","1969232860055028192","[]","[]","2025-09-20 20:03:57"
